DATETIME,CATEGORY,DESCRIPTION,UNIT_PRICE,QUANTITY,PAYMENT_TYPE,CARD_NUM,EMPLOYEE_ID
2023-04-05 05:35:29,sandwiches,EGG SANDWICH,5.99,1,cash,-,059-27-9969
2023-04-05 05:46:25,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,6552117975146110,059-27-9969
2023-04-05 05:47:42,sandwiches,EGG SANDWICH,5.99,1,cash,-,445-54-6546
2023-04-05 05:54:17,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,3564252791680092,850-10-4088
2023-04-05 06:02:11,drinks,CAFFÈ LATTE,8.99,2,credit card,2720292455600005,445-54-6546
2023-04-05 06:02:29,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,4212200708758968,850-10-4088
2023-04-05 06:02:56,sandwiches,EGG SANDWICH,5.99,3,credit card,36308227774770,059-27-9969
2023-04-05 06:03:04,drinks,CAFFÈ MOCHA,9.55,1,credit card,2688356481210087,445-54-6546
2023-04-05 06:03:50,drinks,CAFFÈ MOCHA,9.55,3,credit card,3526939294033590,850-10-4088
2023-04-05 06:15:06,sandwiches,GRILLED CHEESE,5.99,1,credit card,579580396250,850-10-4088
2023-04-05 06:15:57,drinks,ICED MOCHA,10.99,3,credit card,6011578630477734,850-10-4088
2023-04-05 06:16:02,drinks,CAPPUCCINO,9.99,1,cash,-,059-27-9969
2023-04-05 06:19:08,drinks,FRAPPÉ,11.05,1,credit card,3534286048401743,059-27-9969
2023-04-05 06:19:20,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,6011278895480149,445-54-6546
2023-04-05 06:21:40,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,850-10-4088
2023-04-05 06:26:30,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,850-10-4088
2023-04-05 06:28:10,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,850-10-4088
2023-04-05 06:31:08,drinks,FRAPPÉ,11.05,2,credit card,213117378619147,850-10-4088
2023-04-05 06:33:43,drinks,ICED MOCHA,10.99,1,credit card,4730900395556954,445-54-6546
2023-04-05 06:34:16,drinks,CAFFÈ LATTE,8.99,3,credit card,4290577341129,850-10-4088
2023-04-05 06:38:06,sandwiches,GRILLED CHEESE,5.99,2,credit card,4774680683650192152,059-27-9969
2023-04-05 06:40:23,drinks,CAFFÈ MOCHA,9.55,1,credit card,4668670445755262,059-27-9969
2023-04-05 06:41:39,drinks,ICED MOCHA,10.99,1,credit card,4028015913214878,445-54-6546
2023-04-05 06:43:07,drinks,CAPPUCCINO,9.99,1,cash,-,059-27-9969
2023-04-05 06:46:10,drinks,ICED MOCHA,10.99,2,credit card,180001474607397,850-10-4088
2023-04-05 06:47:20,drinks,FRAPPÉ,11.05,1,cash,-,059-27-9969
2023-04-05 06:49:33,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,38498097507554,850-10-4088
2023-04-05 06:58:28,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,445-54-6546
2023-04-05 07:01:35,sandwiches,GRILLED CHEESE,5.99,1,credit card,3550337797894049,850-10-4088
2023-04-05 07:01:53,drinks,CAFFÈ LATTE,8.99,1,cash,-,059-27-9969
2023-04-05 07:02:42,drinks,CAFFÈ LATTE,8.99,1,cash,-,445-54-6546
2023-04-05 07:03:15,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,445-54-6546
2023-04-05 07:04:10,sandwiches,ROAST BEEF SANDWICH,5.99,2,cash,-,445-54-6546
2023-04-05 07:06:36,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,6509238932650897,445-54-6546
2023-04-05 07:07:23,drinks,ESPRESSO,7.99,1,cash,-,059-27-9969
2023-04-05 07:11:12,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,502084342141,445-54-6546
2023-04-05 07:15:23,sandwiches,EGG SANDWICH,5.99,2,credit card,3506694898213015,059-27-9969
2023-04-05 07:15:32,drinks,FRAPPÉ,11.05,1,cash,-,445-54-6546
2023-04-05 07:16:01,sandwiches,EGG SANDWICH,5.99,1,credit card,566033560574,059-27-9969
2023-04-05 07:17:03,sandwiches,GRILLED CHEESE,5.99,2,credit card,2587127455866564,445-54-6546
2023-04-05 07:22:42,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,059-27-9969
2023-04-05 07:23:07,sandwiches,NUTELLA SANDWICH,5.99,2,cash,-,850-10-4088
2023-04-05 07:23:55,drinks,CAFFÈ MOCHA,9.55,2,credit card,573172576353,059-27-9969
2023-04-05 07:25:34,drinks,CAFFÈ LATTE,8.99,2,credit card,180026942190429,059-27-9969
2023-04-05 07:26:42,drinks,FRAPPÉ,11.05,1,cash,-,850-10-4088
2023-04-05 07:33:01,sandwiches,ROAST BEEF SANDWICH,5.99,2,cash,-,059-27-9969
2023-04-05 07:33:06,drinks,CAFFÈ MOCHA,9.55,3,cash,-,059-27-9969
2023-04-05 07:33:57,drinks,CAFFÈ MOCHA,9.55,3,cash,-,850-10-4088
2023-04-05 07:35:09,drinks,FRAPPÉ,11.05,1,cash,-,445-54-6546
2023-04-05 07:36:03,drinks,CAFFÈ LATTE,8.99,1,cash,-,445-54-6546
2023-04-05 07:37:19,sandwiches,NUTELLA SANDWICH,5.99,2,cash,-,850-10-4088
2023-04-05 07:41:25,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,060411992930,445-54-6546
2023-04-05 07:45:36,drinks,ICED MOCHA,10.99,1,credit card,676132368405,059-27-9969
2023-04-05 07:45:48,sandwiches,GRILLED CHEESE,5.99,2,credit card,4969382227496,445-54-6546
2023-04-05 07:46:28,sandwiches,GRILLED CHEESE,5.99,1,credit card,4411505212812740,445-54-6546
2023-04-05 07:47:23,drinks,CAPPUCCINO,9.99,1,credit card,346588489186632,850-10-4088
2023-04-05 07:48:42,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,30136171434240,059-27-9969
2023-04-05 07:49:12,drinks,ESPRESSO,7.99,1,cash,-,850-10-4088
2023-04-05 07:51:30,sandwiches,NUTELLA SANDWICH,5.99,3,credit card,4418035161483429,850-10-4088
2023-04-05 07:51:33,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,4330899665385942,850-10-4088
2023-04-05 07:53:56,drinks,CAFFÈ MOCHA,9.55,1,cash,-,850-10-4088
2023-04-05 07:59:23,drinks,CAFFÈ LATTE,8.99,2,cash,-,059-27-9969
2023-04-05 07:59:28,sandwiches,GRILLED CHEESE,5.99,2,credit card,4657443699551,059-27-9969
2023-04-05 08:04:34,sandwiches,GRILLED CHEESE,5.99,3,cash,-,850-10-4088
2023-04-05 08:06:20,drinks,CAPPUCCINO,9.99,2,credit card,3571162946755247,445-54-6546
2023-04-05 08:11:14,drinks,ESPRESSO,7.99,1,credit card,567858573684,850-10-4088
2023-04-05 08:11:16,drinks,CAFFÈ MOCHA,9.55,2,credit card,4789693549614,445-54-6546
2023-04-05 08:13:18,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,445-54-6546
2023-04-05 08:13:26,sandwiches,EGG SANDWICH,5.99,1,credit card,2434274304091294,059-27-9969
2023-04-05 08:14:23,drinks,ICED MOCHA,10.99,1,credit card,2263066077884251,445-54-6546
2023-04-05 08:16:45,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,562719963364,059-27-9969
2023-04-05 08:17:38,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,4581922897705228,850-10-4088
2023-04-05 08:17:43,drinks,CAFFÈ LATTE,8.99,1,credit card,349386306641054,059-27-9969
2023-04-05 08:20:27,sandwiches,EGG SANDWICH,5.99,1,cash,-,445-54-6546
2023-04-05 08:20:27,sandwiches,GRILLED CHEESE,5.99,1,credit card,213119075647116,445-54-6546
2023-04-05 08:21:13,drinks,CAFFÈ LATTE,8.99,1,cash,-,445-54-6546
2023-04-05 08:22:37,drinks,ICED MOCHA,10.99,3,credit card,6560944772988307,059-27-9969
2023-04-05 08:24:26,drinks,ESPRESSO,7.99,2,credit card,2329873079792883,850-10-4088
2023-04-05 08:26:03,sandwiches,GRILLED CHEESE,5.99,1,cash,-,850-10-4088
2023-04-05 08:26:47,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,060402890309,850-10-4088
2023-04-05 08:26:51,drinks,FRAPPÉ,11.05,1,cash,-,850-10-4088
2023-04-05 08:26:53,sandwiches,EGG SANDWICH,5.99,2,cash,-,059-27-9969
2023-04-05 08:29:57,drinks,CAFFÈ LATTE,8.99,1,cash,-,059-27-9969
2023-04-05 08:31:43,drinks,CAFFÈ MOCHA,9.55,2,cash,-,850-10-4088
2023-04-05 08:35:00,drinks,ICED MOCHA,10.99,1,cash,-,445-54-6546
2023-04-05 08:36:38,sandwiches,EGG SANDWICH,5.99,2,credit card,6587767864068889,445-54-6546
2023-04-05 08:38:03,sandwiches,GRILLED CHEESE,5.99,2,credit card,4642926671509,850-10-4088
2023-04-05 08:38:35,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,4492131417913068,445-54-6546
2023-04-05 08:39:08,drinks,FRAPPÉ,11.05,3,cash,-,059-27-9969
2023-04-05 08:39:28,drinks,ICED MOCHA,10.99,1,credit card,3533047052672202,445-54-6546
2023-04-05 08:39:54,drinks,ICED MOCHA,10.99,1,credit card,4248247628993959,445-54-6546
2023-04-05 08:41:43,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,2246647433694765,059-27-9969
2023-04-05 08:44:52,drinks,ESPRESSO,7.99,2,credit card,4967324514930483,059-27-9969
2023-04-05 08:45:11,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,059-27-9969
2023-04-05 08:46:03,sandwiches,GRILLED CHEESE,5.99,1,credit card,4842182048805333739,445-54-6546
2023-04-05 08:47:26,sandwiches,EGG SANDWICH,5.99,2,cash,-,059-27-9969
2023-04-05 08:48:45,sandwiches,EGG SANDWICH,5.99,2,credit card,213169433328826,445-54-6546
2023-04-05 08:51:39,sandwiches,EGG SANDWICH,5.99,1,cash,-,445-54-6546
2023-04-05 08:52:43,sandwiches,GRILLED CHEESE,5.99,1,credit card,4818256591552395,850-10-4088
2023-04-05 08:52:47,sandwiches,GRILLED CHEESE,5.99,2,cash,-,850-10-4088
2023-04-05 08:52:57,drinks,CAPPUCCINO,9.99,2,credit card,4974798536537239,850-10-4088
2023-04-05 08:53:52,sandwiches,EGG SANDWICH,5.99,1,credit card,4710441404845,059-27-9969
2023-04-05 08:54:01,sandwiches,NUTELLA SANDWICH,5.99,3,credit card,3545775741805140,445-54-6546
2023-04-05 08:54:07,drinks,ICED MOCHA,10.99,1,cash,-,059-27-9969
2023-04-05 08:54:37,sandwiches,EGG SANDWICH,5.99,3,credit card,2259652531341545,850-10-4088
2023-04-05 08:55:32,drinks,ICED MOCHA,10.99,2,credit card,30181125268542,445-54-6546
2023-04-05 08:58:22,sandwiches,NUTELLA SANDWICH,5.99,3,credit card,6011614936398363,059-27-9969
2023-04-05 08:58:33,drinks,ICED MOCHA,10.99,1,cash,-,850-10-4088
2023-04-05 09:00:46,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,445-54-6546
2023-04-05 09:02:14,sandwiches,GRILLED CHEESE,5.99,3,cash,-,850-10-4088
2023-04-05 09:05:04,sandwiches,EGG SANDWICH,5.99,2,cash,-,850-10-4088
2023-04-05 09:05:05,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,445-54-6546
2023-04-05 09:05:07,sandwiches,NUTELLA SANDWICH,5.99,3,credit card,4164484054335312718,850-10-4088
2023-04-05 09:07:27,drinks,FRAPPÉ,11.05,3,cash,-,059-27-9969
2023-04-05 09:08:52,drinks,ICED MOCHA,10.99,2,credit card,676310473662,850-10-4088
2023-04-05 09:09:55,drinks,ICED MOCHA,10.99,1,credit card,5501179930941096,850-10-4088
2023-04-05 09:11:10,drinks,CAFFÈ MOCHA,9.55,1,credit card,2706505721702893,059-27-9969
2023-04-05 09:13:57,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,445-54-6546
2023-04-05 09:15:28,drinks,CAPPUCCINO,9.99,2,cash,-,850-10-4088
2023-04-05 09:15:37,drinks,CAFFÈ MOCHA,9.55,2,credit card,343344361099995,850-10-4088
2023-04-05 09:17:25,drinks,ICED MOCHA,10.99,1,credit card,30514320199841,850-10-4088
2023-04-05 09:18:58,drinks,ESPRESSO,7.99,2,credit card,4468007443240,059-27-9969
2023-04-05 09:20:12,sandwiches,EGG SANDWICH,5.99,1,credit card,4315338499040737,059-27-9969
2023-04-05 09:20:18,sandwiches,GRILLED CHEESE,5.99,2,credit card,180046519550193,445-54-6546
2023-04-05 09:22:28,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,445-54-6546
2023-04-05 09:22:47,sandwiches,GRILLED CHEESE,5.99,1,credit card,4212562816520246,059-27-9969
2023-04-05 09:23:58,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,3508619961273263,445-54-6546
2023-04-05 09:24:48,sandwiches,EGG SANDWICH,5.99,1,cash,-,059-27-9969
2023-04-05 09:25:25,sandwiches,EGG SANDWICH,5.99,2,credit card,3508247698523592,059-27-9969
2023-04-05 09:27:21,drinks,CAFFÈ MOCHA,9.55,1,credit card,4823345166196010,445-54-6546
2023-04-05 09:28:48,sandwiches,EGG SANDWICH,5.99,2,credit card,213134100348002,850-10-4088
2023-04-05 09:32:49,sandwiches,EGG SANDWICH,5.99,3,credit card,30319536471087,445-54-6546
2023-04-05 09:34:08,drinks,ESPRESSO,7.99,2,credit card,3582586502479486,445-54-6546
2023-04-05 09:36:05,drinks,ESPRESSO,7.99,2,credit card,6557558841788657,059-27-9969
2023-04-05 09:42:16,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,30502334264677,850-10-4088
2023-04-05 09:42:48,drinks,CAFFÈ LATTE,8.99,2,cash,-,850-10-4088
2023-04-05 09:48:02,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,850-10-4088
2023-04-05 09:49:51,drinks,CAFFÈ MOCHA,9.55,1,credit card,3530959012531778,850-10-4088
2023-04-05 09:51:17,drinks,CAPPUCCINO,9.99,1,credit card,4963795328631090,850-10-4088
2023-04-05 09:53:47,sandwiches,EGG SANDWICH,5.99,1,credit card,4341901166334,445-54-6546
2023-04-05 09:54:14,sandwiches,NUTELLA SANDWICH,5.99,2,cash,-,445-54-6546
2023-04-05 09:54:32,drinks,CAPPUCCINO,9.99,1,cash,-,445-54-6546
2023-04-05 09:56:31,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,38929429621044,850-10-4088
2023-04-05 09:56:32,sandwiches,EGG SANDWICH,5.99,1,cash,-,445-54-6546
2023-04-05 09:57:38,drinks,CAFFÈ LATTE,8.99,1,cash,-,445-54-6546
2023-04-05 09:58:34,sandwiches,EGG SANDWICH,5.99,1,credit card,3585099808084163,059-27-9969
2023-04-05 09:59:31,drinks,ESPRESSO,7.99,3,cash,-,445-54-6546
2023-04-05 10:01:26,drinks,CAFFÈ MOCHA,9.55,2,credit card,630409589359,059-27-9969
2023-04-05 10:02:45,drinks,FRAPPÉ,11.05,3,cash,-,445-54-6546
2023-04-05 10:06:40,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,5494909185344698,850-10-4088
2023-04-05 10:11:43,sandwiches,GRILLED CHEESE,5.99,2,cash,-,850-10-4088
2023-04-05 10:11:50,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,445-54-6546
2023-04-05 10:11:54,sandwiches,NUTELLA SANDWICH,5.99,3,cash,-,445-54-6546
2023-04-05 10:13:02,drinks,FRAPPÉ,11.05,3,cash,-,059-27-9969
2023-04-05 10:18:50,drinks,CAPPUCCINO,9.99,2,credit card,30053737904527,445-54-6546
2023-04-05 10:19:23,drinks,FRAPPÉ,11.05,2,credit card,180026451103110,850-10-4088
2023-04-05 10:19:31,sandwiches,GRILLED CHEESE,5.99,1,cash,-,850-10-4088
2023-04-05 10:25:59,drinks,CAFFÈ LATTE,8.99,2,credit card,630442462556,850-10-4088
2023-04-05 10:26:29,sandwiches,EGG SANDWICH,5.99,2,credit card,3532928300284265,445-54-6546
2023-04-05 10:27:08,drinks,CAFFÈ LATTE,8.99,1,cash,-,445-54-6546
2023-04-05 10:31:05,sandwiches,GRILLED CHEESE,5.99,1,cash,-,059-27-9969
2023-04-05 10:32:29,drinks,CAFFÈ LATTE,8.99,1,credit card,4751737908639982,059-27-9969
2023-04-05 10:33:19,drinks,CAPPUCCINO,9.99,2,credit card,4381991822784,445-54-6546
2023-04-05 10:33:36,sandwiches,EGG SANDWICH,5.99,2,credit card,585440530780,059-27-9969
2023-04-05 10:33:59,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,3516718723034532,850-10-4088
2023-04-05 10:38:28,drinks,CAPPUCCINO,9.99,1,credit card,6510543605756146,850-10-4088
2023-04-05 10:40:08,sandwiches,GRILLED CHEESE,5.99,2,credit card,2296652626887738,059-27-9969
2023-04-05 10:41:05,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,850-10-4088
2023-04-05 10:41:49,drinks,CAFFÈ LATTE,8.99,1,credit card,5205294635786040,850-10-4088
2023-04-05 10:42:03,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,445-54-6546
2023-04-05 10:42:33,sandwiches,GRILLED CHEESE,5.99,1,cash,-,850-10-4088
2023-04-05 10:44:22,sandwiches,EGG SANDWICH,5.99,1,credit card,3525016162570218,445-54-6546
2023-04-05 10:46:34,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,6580400023695395,850-10-4088
2023-04-05 10:47:13,drinks,ESPRESSO,7.99,1,credit card,4213889897919,445-54-6546
2023-04-05 10:47:22,drinks,FRAPPÉ,11.05,2,cash,-,850-10-4088
2023-04-05 10:47:29,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,347652118587781,445-54-6546
2023-04-05 10:51:06,drinks,ICED MOCHA,10.99,1,credit card,4228338393502994,850-10-4088
2023-04-05 10:51:29,sandwiches,EGG SANDWICH,5.99,1,credit card,4385318002067497,059-27-9969
2023-04-05 10:52:39,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,6011886580082119,445-54-6546
2023-04-05 10:57:48,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,639007945590,059-27-9969
2023-04-05 10:59:09,sandwiches,GRILLED CHEESE,5.99,1,credit card,4399591912804456,850-10-4088
2023-04-05 10:59:18,drinks,CAFFÈ LATTE,8.99,3,credit card,3577834945522315,850-10-4088
2023-04-05 10:59:19,drinks,FRAPPÉ,11.05,1,credit card,3584626356627141,445-54-6546
2023-04-05 11:00:11,drinks,CAFFÈ MOCHA,9.55,2,cash,-,445-54-6546
2023-04-05 11:00:36,sandwiches,GRILLED CHEESE,5.99,2,credit card,4469839771402,850-10-4088
2023-04-05 11:03:24,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,059-27-9969
2023-04-05 11:04:38,drinks,ICED MOCHA,10.99,1,cash,-,445-54-6546
2023-04-05 11:04:51,drinks,CAFFÈ LATTE,8.99,2,cash,-,445-54-6546
2023-04-05 11:10:08,drinks,ICED MOCHA,10.99,2,credit card,343986699010985,059-27-9969
2023-04-05 11:10:32,drinks,CAFFÈ LATTE,8.99,1,credit card,3551240549993581,850-10-4088
2023-04-05 11:11:26,drinks,CAFFÈ MOCHA,9.55,1,credit card,4623792802589250,445-54-6546
2023-04-05 11:20:57,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,059-27-9969
2023-04-05 11:23:22,drinks,ESPRESSO,7.99,2,credit card,4831238913042308,445-54-6546
2023-04-05 11:23:55,drinks,ICED MOCHA,10.99,3,credit card,4218899955809079,059-27-9969
2023-04-05 11:24:34,drinks,CAFFÈ LATTE,8.99,1,cash,-,059-27-9969
2023-04-05 11:28:39,drinks,ICED MOCHA,10.99,1,cash,-,059-27-9969
2023-04-05 11:32:22,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,2275253057263310,059-27-9969
2023-04-05 11:34:06,sandwiches,GRILLED CHEESE,5.99,1,cash,-,059-27-9969
2023-04-05 11:35:12,sandwiches,GRILLED CHEESE,5.99,3,cash,-,059-27-9969
2023-04-05 11:36:18,drinks,CAFFÈ LATTE,8.99,1,credit card,36769550607186,059-27-9969
2023-04-05 11:36:47,drinks,CAFFÈ LATTE,8.99,1,cash,-,850-10-4088
2023-04-05 11:40:44,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,213186489355321,059-27-9969
2023-04-05 11:41:20,drinks,FRAPPÉ,11.05,1,cash,-,059-27-9969
2023-04-05 11:41:53,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,850-10-4088
2023-04-05 11:42:17,drinks,CAPPUCCINO,9.99,1,cash,-,850-10-4088
2023-04-05 11:42:35,drinks,CAPPUCCINO,9.99,1,cash,-,059-27-9969
2023-04-05 11:43:41,sandwiches,ROAST BEEF SANDWICH,5.99,3,cash,-,059-27-9969
2023-04-05 11:46:54,drinks,ICED MOCHA,10.99,2,credit card,3567761968557252,850-10-4088
2023-04-05 11:47:38,sandwiches,GRILLED CHEESE,5.99,1,credit card,6011012050848448,059-27-9969
2023-04-05 11:48:13,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,38563837240194,850-10-4088
2023-04-05 11:49:03,drinks,ESPRESSO,7.99,1,cash,-,850-10-4088
2023-04-05 11:51:38,drinks,CAFFÈ LATTE,8.99,3,credit card,3514832754422243,059-27-9969
2023-04-05 11:52:26,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,375836450552082,445-54-6546
2023-04-05 11:52:56,drinks,CAFFÈ LATTE,8.99,2,credit card,4871366888469,059-27-9969
2023-04-05 11:53:08,drinks,CAFFÈ MOCHA,9.55,1,cash,-,059-27-9969
2023-04-05 11:54:02,drinks,ICED MOCHA,10.99,1,cash,-,059-27-9969
2023-04-05 11:54:24,sandwiches,GRILLED CHEESE,5.99,2,cash,-,850-10-4088
2023-04-05 11:56:37,sandwiches,EGG SANDWICH,5.99,2,credit card,4731780797526807972,059-27-9969
2023-04-05 11:57:00,drinks,ESPRESSO,7.99,1,cash,-,059-27-9969
2023-04-05 11:58:16,sandwiches,EGG SANDWICH,5.99,1,cash,-,850-10-4088
2023-04-05 12:00:48,sandwiches,EGG SANDWICH,5.99,2,credit card,30343566115497,850-10-4088
2023-04-05 12:03:17,drinks,CAFFÈ LATTE,8.99,3,credit card,348910230016603,059-27-9969
2023-04-05 12:04:55,drinks,CAFFÈ LATTE,8.99,2,cash,-,850-10-4088
2023-04-05 12:04:55,drinks,CAFFÈ LATTE,8.99,2,cash,-,850-10-4088
2023-04-05 12:06:43,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,574735153037,059-27-9969
2023-04-05 12:07:50,drinks,ICED MOCHA,10.99,1,cash,-,059-27-9969
2023-04-05 12:09:00,drinks,CAFFÈ LATTE,8.99,3,credit card,4623558996745,445-54-6546
2023-04-05 12:11:20,sandwiches,NUTELLA SANDWICH,5.99,3,credit card,6548745510629740,445-54-6546
2023-04-05 12:12:37,sandwiches,GRILLED CHEESE,5.99,1,credit card,372218791142589,850-10-4088
2023-04-05 12:12:37,sandwiches,EGG SANDWICH,5.99,2,credit card,4812623852831,445-54-6546
2023-04-05 12:12:51,sandwiches,EGG SANDWICH,5.99,2,cash,-,059-27-9969
2023-04-05 12:13:33,sandwiches,NUTELLA SANDWICH,5.99,3,credit card,180007442414584,445-54-6546
2023-04-05 12:14:10,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,4701222838174575,445-54-6546
2023-04-05 12:15:38,drinks,ICED MOCHA,10.99,1,credit card,502074517926,059-27-9969
2023-04-05 12:16:05,drinks,FRAPPÉ,11.05,1,credit card,4880555856960273121,059-27-9969
2023-04-05 12:17:04,drinks,CAPPUCCINO,9.99,1,credit card,30048545630041,445-54-6546
2023-04-05 12:18:47,sandwiches,GRILLED CHEESE,5.99,1,cash,-,850-10-4088
2023-04-05 12:21:53,drinks,FRAPPÉ,11.05,1,credit card,4289716014276710143,059-27-9969
2023-04-05 12:22:18,sandwiches,GRILLED CHEESE,5.99,2,cash,-,850-10-4088
2023-04-05 12:23:51,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,3535389792591922,445-54-6546
2023-04-05 12:26:32,sandwiches,EGG SANDWICH,5.99,2,credit card,4172304750824,445-54-6546
2023-04-05 12:27:07,drinks,CAFFÈ LATTE,8.99,2,cash,-,059-27-9969
2023-04-05 12:30:52,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,4925456696239845,445-54-6546
2023-04-05 12:31:00,drinks,ICED MOCHA,10.99,1,credit card,4193031337220162430,445-54-6546
2023-04-05 12:31:57,drinks,ICED MOCHA,10.99,1,cash,-,445-54-6546
2023-04-05 12:32:51,drinks,CAFFÈ LATTE,8.99,1,credit card,2260445061110571,445-54-6546
2023-04-05 12:33:12,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,6520599264324707,445-54-6546
2023-04-05 12:35:41,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,850-10-4088
2023-04-05 12:35:44,drinks,CAFFÈ LATTE,8.99,3,credit card,213130787159068,850-10-4088
2023-04-05 12:38:01,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,5343456282578946,850-10-4088
2023-04-05 12:38:25,drinks,FRAPPÉ,11.05,1,cash,-,059-27-9969
2023-04-05 12:39:39,drinks,CAPPUCCINO,9.99,1,cash,-,850-10-4088
2023-04-05 12:39:42,drinks,ESPRESSO,7.99,2,credit card,3598272364385069,059-27-9969
2023-04-05 12:40:09,sandwiches,EGG SANDWICH,5.99,2,credit card,563233292082,059-27-9969
2023-04-05 12:40:35,sandwiches,EGG SANDWICH,5.99,2,credit card,4417401632916,445-54-6546
2023-04-05 12:41:55,drinks,ICED MOCHA,10.99,1,credit card,4040351915321138,059-27-9969
2023-04-05 12:42:51,drinks,ESPRESSO,7.99,3,cash,-,059-27-9969
2023-04-05 12:43:06,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,341920159885646,445-54-6546
2023-04-05 12:43:51,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,213193441379746,850-10-4088
2023-04-05 12:44:19,sandwiches,EGG SANDWICH,5.99,2,cash,-,059-27-9969
2023-04-05 12:45:18,drinks,ESPRESSO,7.99,2,cash,-,445-54-6546
2023-04-05 12:45:24,sandwiches,GRILLED CHEESE,5.99,3,credit card,4243601392049544,445-54-6546
2023-04-05 12:45:48,drinks,CAFFÈ LATTE,8.99,1,credit card,3576252818022019,850-10-4088
2023-04-05 12:46:27,drinks,CAFFÈ MOCHA,9.55,2,credit card,6011832052792181,059-27-9969
2023-04-05 12:47:37,sandwiches,GRILLED CHEESE,5.99,2,cash,-,850-10-4088
2023-04-05 12:52:12,sandwiches,GRILLED CHEESE,5.99,1,credit card,213153887771715,059-27-9969
2023-04-05 12:52:13,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,630488125042,059-27-9969
2023-04-05 12:53:41,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,2280407734251659,059-27-9969
2023-04-05 12:53:59,drinks,ESPRESSO,7.99,1,credit card,5191103032852154,850-10-4088
2023-04-05 12:54:54,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,3502358268550828,445-54-6546
2023-04-05 12:55:34,drinks,FRAPPÉ,11.05,1,cash,-,059-27-9969
2023-04-05 12:55:52,drinks,CAFFÈ MOCHA,9.55,3,cash,-,445-54-6546
2023-04-05 12:58:56,sandwiches,GRILLED CHEESE,5.99,2,cash,-,850-10-4088
2023-04-05 13:00:28,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,4705006078463467,059-27-9969
